tweet_id,name,rate_ratio,retweet_count,favorite_count,source,rating_numerator,rating_denominator,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,expanded_urls,jpg_url
726224900189511680,,0.9,1041,4066,Twitter for iPhone,9.0,10.0,1,Standard Poodle,0.261112,True,Cocker Spaniel,0.0947852,True,Bucket,0.0699463999999999,False,https://twitter.com/dog_rates/status/726224900189511680/photo/1,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg
725842289046749185,Colby,1.2,2405,6506,Twitter for iPhone,12.0,10.0,1,Toy Poodle,0.420463,True,Miniature Poodle,0.13264,True,Chesapeake Bay Retriever,0.121523,True,https://twitter.com/dog_rates/status/725842289046749185/photo/1,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg
725786712245440512,Lillie,1.1,1237,3829,Twitter for iPhone,11.0,10.0,1,Chow,0.335761,True,Samoyed,0.167173,True,Kuvasz,0.145715,True,https://twitter.com/dog_rates/status/725786712245440512/photo/1,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg
725729321944506368,Lola,1.2,1602,4778,Twitter for iPhone,12.0,10.0,1,Boxer,0.599076,True,Bull Mastiff,0.177318,True,French Bulldog,0.141461,True,https://twitter.com/dog_rates/status/725729321944506368/photo/1,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg
724983749226668032,Fred,1.2,1160,3425,Twitter for iPhone,12.0,10.0,1,Golden Retriever,0.67575,True,Great Pyrenees,0.0951679,True,Cocker Spaniel,0.0760429,True,https://twitter.com/dog_rates/status/724983749226668032/photo/1,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg
724771698126512129,,1.1,565,2140,Twitter for iPhone,11.0,10.0,2,German Short-Haired Pointer,0.835491,True,Bluetick,0.058788,True,English Setter,0.0372083,True,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg
724405726123311104,Ashleigh,1.0,1505,4850,Twitter for iPhone,10.0,10.0,1,Golden Retriever,0.240695,True,Cocker Spaniel,0.202444,True,Feather Boa,0.159348,False,https://twitter.com/dog_rates/status/724405726123311104/photo/1,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg
724049859469295616,Kreggory,1.0,1613,3967,Twitter for iPhone,10.0,10.0,1,Border Collie,0.581835,True,Collie,0.344588,True,Shetland Sheepdog,0.0435842,True,https://twitter.com/dog_rates/status/724049859469295616/photo/1,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg
724046343203856385,Sarge,1.0,512,2449,Twitter for iPhone,10.0,10.0,1,Boxer,0.8262719999999999,True,Bull Mastiff,0.158595,True,Great Dane,0.0118586,True,https://twitter.com/dog_rates/status/724046343203856385/photo/1,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg
724004602748780546,Luther,1.1,1387,3821,Twitter for iPhone,11.0,10.0,3,Siamese Cat,0.950526,False,Pug,0.0188769,True,Quilt,0.0076276,False,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1",https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg
723912936180330496,Sugar,1.2,1122,3578,Twitter for iPhone,12.0,10.0,1,Samoyed,0.991772,True,Pomeranian,0.00362638,True,Chow,0.00223183,True,https://twitter.com/dog_rates/status/723912936180330496/photo/1,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg
723688335806480385,Reginald,1.2,2634,7012,Twitter for iPhone,12.0,10.0,2,Teddy,0.263256,False,Chow,0.0890102,True,Irish Terrier,0.0653057,True,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1",https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg
723673163800948736,Ivar,1.0,812,2782,Twitter for iPhone,10.0,10.0,1,Golden Retriever,0.83939,True,Labrador Retriever,0.0657058,True,Hand Blower,0.012941,False,https://twitter.com/dog_rates/status/723673163800948736/photo/1,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg
723179728551723008,Jangle,0.8,1683,4848,Twitter for iPhone,8.0,10.0,1,Tennis Ball,0.176495,False,Badger,0.0599052,False,Norwegian Elkhound,0.0568505,True,https://twitter.com/dog_rates/status/723179728551723008/photo/1,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg
722974582966214656,,0.2,1426,3747,Twitter for iPhone,4.0,20.0,1,Great Dane,0.2467619999999999,True,Greater Swiss Mountain Dog,0.126131,True,Weimaraner,0.0852969,True,https://twitter.com/dog_rates/status/722974582966214656/photo/1,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg
722613351520608256,Schnitzel,1.2,1490,4569,Twitter for iPhone,12.0,10.0,1,Labrador Retriever,0.5309149999999999,True,Golden Retriever,0.28823,True,Chow,0.0448536999999999,True,https://twitter.com/dog_rates/status/722613351520608256/photo/1,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg
721503162398597120,Panda,1.1,1635,4206,Twitter for iPhone,11.0,10.0,3,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg
721001180231503872,Oliver,1.1,550,2335,Twitter for iPhone,11.0,10.0,1,Samoyed,0.950053,True,Washbasin,0.00632139,False,Tub,0.00624335,False,https://twitter.com/dog_rates/status/721001180231503872/photo/1,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg
720785406564900865,Archie,1.2,696,2854,Twitter for iPhone,12.0,10.0,1,Chihuahua,0.8964219999999999,True,Dingo,0.0279294,False,Kelpie,0.0179158,True,https://twitter.com/dog_rates/status/720785406564900865/photo/1,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg
720775346191278080,Berkeley,1.0,562,2246,Twitter for iPhone,10.0,10.0,1,Newfoundland,0.4899699999999999,True,Groenendael,0.174497,True,Giant Schnauzer,0.0790666999999999,True,https://twitter.com/dog_rates/status/720775346191278080/photo/1,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg
720415127506415616,,1.0,1351,3776,Twitter for iPhone,10.0,10.0,1,Rottweiler,0.990312,True,Black-And-Tan Coonhound,0.00249478,True,American Black Bear,0.00173312,False,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg
720389942216527872,Ralphé,1.1,2250,5839,Twitter for iPhone,11.0,10.0,1,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo Dog,0.0191970999999999,True,https://twitter.com/dog_rates/status/720389942216527872/photo/1,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg
720340705894408192,Derek,1.0,872,2615,Twitter for iPhone,10.0,10.0,1,Alp,0.320126,False,Lawn Mower,0.0808077,False,Viaduct,0.065321,False,https://twitter.com/dog_rates/status/720340705894408192/photo/1,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg
720059472081784833,Charleson,0.9,1012,3545,Twitter for iPhone,9.0,10.0,1,Mexican Hairless,0.451852,True,Redbone,0.254884,True,Italian Greyhound,0.0948181,True,https://twitter.com/dog_rates/status/720059472081784833/photo/1,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg
720043174954147842,Neptune,1.1,1811,4557,Twitter for iPhone,11.0,10.0,1,Samoyed,0.954517,True,Eskimo Dog,0.0291296,True,White Wolf,0.00446203,False,https://twitter.com/dog_rates/status/720043174954147842/photo/1,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg
719991154352222208,,1.0,1586,4464,Twitter for iPhone,10.0,10.0,2,Golden Retriever,0.605304,True,Cocker Spaniel,0.130948,True,Labrador Retriever,0.0946916,True,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg
719704490224398336,Clyde,1.2,1289,4165,Twitter for iPhone,12.0,10.0,1,Home Theater,0.0590326,False,Window Shade,0.038299,False,Bathtub,0.0355281999999999,False,https://twitter.com/dog_rates/status/719704490224398336/photo/1,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg
719551379208073216,Harnold,1.0,1704,4634,Twitter for iPhone,10.0,10.0,1,Malamute,0.873233,True,Siberian Husky,0.0764353999999999,True,Eskimo Dog,0.035745,True,https://twitter.com/dog_rates/status/719551379208073216/photo/1,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg
719367763014393856,Sid,1.1,685,2596,Twitter for iPhone,11.0,10.0,1,Swing,0.171486,False,Soft-Coated Wheaten Terrier,0.0509709999999999,True,Tibetan Terrier,0.0477594,True,https://twitter.com/dog_rates/status/719367763014393856/photo/1,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg
719339463458033665,Lucy,1.0,1114,4077,Twitter for iPhone,10.0,10.0,1,Golden Retriever,0.765778,True,Borzoi,0.0711481,True,Leonberg,0.0703705,True,https://twitter.com/dog_rates/status/719339463458033665/photo/1,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg
719332531645071360,Pippa,1.1,852,3173,Twitter for iPhone,11.0,10.0,1,Dandie Dinmont,0.224415,True,Miniature Poodle,0.204882,True,Norfolk Terrier,0.0906328999999999,True,https://twitter.com/dog_rates/status/719332531645071360/photo/1,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg
718971898235854848,Sadie,1.0,981,3193,Twitter for iPhone,10.0,10.0,1,Golden Retriever,0.140394,True,Saint Bernard,0.118769,True,Labrador Retriever,0.0754917,True,https://twitter.com/dog_rates/status/718971898235854848/photo/1,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg
718939241951195136,Otis,1.2,1574,4788,Twitter for iPhone,12.0,10.0,1,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,Toilet Tissue,0.00675723,False,https://twitter.com/dog_rates/status/718939241951195136/photo/1,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg
718631497683582976,,1.0,7183,17268,Twitter for iPhone,10.0,10.0,1,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian Cat,0.000524823,False,https://twitter.com/dog_rates/status/718631497683582976/photo/1,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg
718613305783398402,Carper,1.1,424,2248,Twitter for iPhone,11.0,10.0,1,Labrador Retriever,0.58458,True,German Short-Haired Pointer,0.340657,True,Chesapeake Bay Retriever,0.0319751,True,https://twitter.com/dog_rates/status/718613305783398402/photo/1,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg
718540630683709445,,1.0,919,2237,Twitter for iPhone,10.0,10.0,2,Maltese Dog,0.632289,True,West Highland White Terrier,0.187055,True,Cairn,0.0444129,True,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1",https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg
718460005985447936,Bowie,0.9,474,2495,Twitter for iPhone,9.0,10.0,1,Badger,0.356946,False,Boston Bull,0.252781,True,Kelpie,0.1134329999999999,True,https://twitter.com/dog_rates/status/718460005985447936/photo/1,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg
718454725339934721,,1.3,1369,4488,Twitter for iPhone,13.0,10.0,1,Hammer,0.169865,False,Hatchet,0.115744,False,Chime,0.0680916,False,https://twitter.com/dog_rates/status/718454725339934721/photo/1,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg
718246886998687744,Alexanderson,0.3,446,1753,Twitter for iPhone,3.0,10.0,1,Chihuahua,0.354488,True,Carton,0.159672,False,Siberian Husky,0.0574983,True,https://twitter.com/dog_rates/status/718246886998687744/photo/1,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg
718234618122661888,Suki,1.1,910,3551,Twitter for iPhone,11.0,10.0,1,Malamute,0.370152,True,Siberian Husky,0.356398,True,Eskimo Dog,0.271042,True,https://twitter.com/dog_rates/status/718234618122661888/photo/1,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg
717841801130979328,Barclay,1.1,541,2268,Twitter for iPhone,11.0,10.0,1,Brittany Spaniel,0.922876,True,English Springer,0.0701135,True,Bath Towel,0.00256079,False,https://twitter.com/dog_rates/status/717841801130979328/photo/1,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg
717790033953034240,,1.0,981,2628,Twitter for iPhone,10.0,10.0,1,Car Mirror,0.819106,False,Minibus,0.1073829999999999,False,Cab,0.0348464,False,https://twitter.com/dog_rates/status/717790033953034240/photo/1,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg
717537687239008257,a,1.1,1653,5289,Twitter for iPhone,11.0,10.0,1,Golden Retriever,0.779356,True,Labrador Retriever,0.0525114,True,Kuvasz,0.0498105,True,https://twitter.com/dog_rates/status/717537687239008257/photo/1,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg
717421804990701568,Ebby,0.9,753,2877,Twitter for iPhone,9.0,10.0,2,Miniature Pinscher,0.286479,True,Italian Greyhound,0.0841339,True,Beagle,0.064697,True,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg
717047459982213120,Flávio,1.2,1730,5780,Twitter for iPhone,12.0,10.0,1,Golden Retriever,0.983548,True,Labrador Retriever,0.0121854,True,Cocker Spaniel,0.00241203,True,https://twitter.com/dog_rates/status/717047459982213120/photo/1,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg
717009362452090881,Smokey,1.0,865,2968,Twitter for iPhone,10.0,10.0,1,Siberian Husky,0.506154,True,Eskimo Dog,0.269656,True,Malamute,0.0606585,True,https://twitter.com/dog_rates/status/717009362452090881/photo/1,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg
716802964044845056,Link,1.0,1045,3949,Twitter for iPhone,10.0,10.0,2,Malinois,0.619577,True,Leonberg,0.118089,True,Bull Mastiff,0.0665077999999999,True,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg
716791146589110272,Jennifur,1.1,1455,7722,Twitter for iPhone,11.0,10.0,1,Pomeranian,0.468751,True,Seat Belt,0.154652,False,Golden Retriever,0.125017,True,https://twitter.com/dog_rates/status/716791146589110272/photo/1,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg
716439118184652801,Bluebert,1.0,189,2183,Twitter for iPhone,50.0,50.0,1,Siberian Husky,0.396495,True,Malamute,0.317053,True,Eskimo Dog,0.273419,True,https://twitter.com/dog_rates/status/716439118184652801/photo/1,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg
716285507865542656,Stephanus,1.2,962,2545,Twitter for iPhone,12.0,10.0,1,Yorkshire Terrier,0.4304199999999999,True,Silky Terrier,0.196769,True,Cairn,0.0726761,True,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg
716080869887381504,,1.1,1699,6222,Twitter for iPhone,11.0,10.0,1,Golden Retriever,0.638625,True,Chow,0.254717,True,Tibetan Mastiff,0.0717317,True,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg
715928423106027520,Bubbles,1.1,790,2916,Twitter for iPhone,11.0,10.0,1,Pug,0.976685,True,French Bulldog,0.0196626,True,Bull Mastiff,0.00227819,True,https://twitter.com/dog_rates/status/715928423106027520/photo/1,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg
715733265223708672,a,1.0,1521,4266,Twitter for iPhone,10.0,10.0,1,Dandie Dinmont,0.740229,True,Miniature Poodle,0.0819151,True,Toy Poodle,0.0637485,True,https://twitter.com/dog_rates/status/715733265223708672/photo/1,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg
715696743237730304,Toby,1.0,1158,3603,Twitter for iPhone,10.0,10.0,1,Staffordshire Bullterrier,0.427836,True,Pug,0.221409,True,French Bulldog,0.132135,True,https://twitter.com/dog_rates/status/715696743237730304/photo/1,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg
715680795826982913,Zeus,1.2,1436,3949,Twitter for iPhone,12.0,10.0,1,Golden Retriever,0.990715,True,Labrador Retriever,0.00222834,True,Chow,0.00119715,True,"https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1",https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg
715360349751484417,Bertson,1.1,1407,5020,Twitter for iPhone,11.0,10.0,1,Nail,0.8555520000000001,False,Screw,0.0732773,False,Padlock,0.0239704,False,https://twitter.com/dog_rates/status/715360349751484417/photo/1,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg
715342466308784130,Oscar,1.0,620,2782,Twitter for iPhone,10.0,10.0,1,West Highland White Terrier,0.597111,True,Soft-Coated Wheaten Terrier,0.142993,True,Lakeland Terrier,0.136712,True,"https://twitter.com/dog_rates/status/715342466308784130/photo/1,https://twitter.com/dog_rates/status/715342466308784130/photo/1",https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg
715220193576927233,Nico,1.0,582,2202,Twitter for iPhone,10.0,10.0,1,Chihuahua,0.584026,True,Italian Greyhound,0.377077,True,Boston Bull,0.0174004,True,https://twitter.com/dog_rates/status/715220193576927233/photo/1,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg
715200624753819648,Michelangelope,1.2,1679,4732,Twitter for iPhone,12.0,10.0,1,Chihuahua,0.956787,True,Beagle,0.00838287,True,Labrador Retriever,0.00834409,True,https://twitter.com/dog_rates/status/715200624753819648/photo/1,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg
715009755312439296,Siba,1.2,1101,3801,Twitter for iPhone,12.0,10.0,1,Dingo,0.310903,False,Chihuahua,0.142288,True,Cardigan,0.103945,True,https://twitter.com/dog_rates/status/715009755312439296/photo/1,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg
714982300363173890,Calbert,0.9,929,3416,Twitter for iPhone,9.0,10.0,1,Brittany Spaniel,0.944376,True,Beagle,0.0254352999999999,True,Ibizan Hound,0.00996204,True,https://twitter.com/dog_rates/status/714982300363173890/photo/1,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg
714957620017307648,Curtis,1.0,1273,3799,Twitter for iPhone,10.0,10.0,1,Great Pyrenees,0.2515159999999999,True,Samoyed,0.139346,True,Kuvasz,0.129005,True,https://twitter.com/dog_rates/status/714957620017307648/photo/1,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg
714631576617938945,Benedict,0.4,891,3003,Twitter for iPhone,4.0,10.0,1,Meerkat,0.143497,False,Weasel,0.1174019999999999,False,Black-Footed Ferret,0.0999327,False,https://twitter.com/dog_rates/status/714631576617938945/photo/1,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg
714606013974974464,,1.2,824,3329,Twitter for iPhone,12.0,10.0,1,Norfolk Terrier,0.293007,True,Labrador Retriever,0.256198,True,Golden Retriever,0.129643,True,https://twitter.com/dog_rates/status/714606013974974464/photo/1,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg
714258258790387713,Travis,1.0,666,2810,Twitter for iPhone,10.0,10.0,1,Collie,0.176758,True,Chesapeake Bay Retriever,0.101834,True,Beagle,0.101294,True,https://twitter.com/dog_rates/status/714258258790387713/photo/1,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg
714251586676113411,Thumas,0.8,757,3016,Twitter for iPhone,8.0,10.0,2,Soft-Coated Wheaten Terrier,0.751962,True,Bedlington Terrier,0.175652,True,Great Pyrenees,0.0114524,True,"https://twitter.com/dog_rates/status/714251586676113411/photo/1,https://twitter.com/dog_rates/status/714251586676113411/photo/1",https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg
714214115368108032,,1.3,796,2108,Twitter for iPhone,13.0,10.0,1,Pug,0.533967,True,Bloodhound,0.164826,True,German Shepherd,0.046524,True,https://twitter.com/dog_rates/status/714214115368108032/photo/1,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg
714141408463036416,,1.0,1275,3991,Twitter for iPhone,10.0,10.0,1,Labrador Retriever,0.586951,True,Golden Retriever,0.378812,True,Redbone,0.00360489,True,https://twitter.com/dog_rates/status/714141408463036416/photo/1,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg
713919462244790272,Kanu,1.2,719,3030,Twitter for iPhone,12.0,10.0,1,Siberian Husky,0.4632229999999999,True,Eskimo Dog,0.389959,True,Malamute,0.0979627,True,https://twitter.com/dog_rates/status/713919462244790272/photo/1,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg
713900603437621249,,1.1,655,2605,Twitter for iPhone,99.0,90.0,1,Golden Retriever,0.371816,True,Cocker Spaniel,0.177413,True,Irish Setter,0.0927252,True,https://twitter.com/dog_rates/status/713900603437621249/photo/1,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg
713761197720473600,Piper,1.2,1233,4443,Twitter for iPhone,12.0,10.0,1,Brittany Spaniel,0.797936,True,English Springer,0.0447181999999999,True,Welsh Springer Spaniel,0.0379107,True,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1",https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg
713411074226274305,,1.1,1179,4079,Twitter for iPhone,11.0,10.0,1,Great Pyrenees,0.720337,True,Samoyed,0.129542,True,Kuvasz,0.122451,True,https://twitter.com/dog_rates/status/713411074226274305/photo/1,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg
713177543487135744,Lance,1.0,2584,6622,Twitter for iPhone,10.0,10.0,1,Whippet,0.734244,True,Basenji,0.025948,True,Great Dane,0.0258743,True,https://twitter.com/dog_rates/status/713177543487135744/photo/1,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg
713175907180089344,Opie,1.0,1325,4074,Twitter for iPhone,10.0,10.0,1,Timber Wolf,0.503788,False,Malamute,0.4306239999999999,True,Siberian Husky,0.0284542,True,https://twitter.com/dog_rates/status/713175907180089344/photo/1,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg
712809025985978368,Stubert,1.0,6051,17476,Twitter for iPhone,10.0,10.0,1,Labrador Retriever,0.8686709999999999,True,Carton,0.0950952,False,Pug,0.00765137,True,https://twitter.com/dog_rates/status/712809025985978368/photo/1,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg
712717840512598017,,1.0,4489,11279,Twitter for iPhone,10.0,10.0,1,Great Pyrenees,0.732043,True,Kuvasz,0.121375,True,Irish Wolfhound,0.0495237,True,https://twitter.com/dog_rates/status/712717840512598017/photo/1,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg
712668654853337088,Sunny,1.0,1096,3817,Twitter for iPhone,10.0,10.0,1,Labrador Retriever,0.829058,True,Golden Retriever,0.0386645,True,Chihuahua,0.0262214,True,"https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1",https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg
712438159032893441,Kane,1.1,1408,4891,Twitter for iPhone,11.0,10.0,1,Ice Bear,0.869477,False,Great Pyrenees,0.069457,True,Labrador Retriever,0.02474,True,https://twitter.com/dog_rates/status/712438159032893441/photo/1,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg
712097430750289920,,1.0,928,3445,Twitter for iPhone,10.0,10.0,1,Labrador Retriever,0.720481,True,Whippet,0.0480318,True,Chesapeake Bay Retriever,0.0450464,True,https://twitter.com/dog_rates/status/712097430750289920/photo/1,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg
712092745624633345,Steven,0.7,806,2698,Twitter for iPhone,7.0,10.0,1,Triceratops,0.235373,False,Llama,0.153126,False,Three-Toed Sloth,0.11184,False,https://twitter.com/dog_rates/status/712092745624633345/photo/1,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg
712085617388212225,Olive,1.1,433,3001,Twitter for iPhone,11.0,10.0,2,Shih-Tzu,0.625129,True,Tibetan Terrier,0.126897,True,Lhasa,0.119663,True,"https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1",https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg
712065007010385924,Chester,0.6,564,2068,Twitter for iPhone,6.0,10.0,1,Goose,0.214301,False,Gibbon,0.084253,False,Pizza,0.0801683,False,https://twitter.com/dog_rates/status/712065007010385924/photo/1,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg
711968124745228288,Winston,1.0,2080,7387,Twitter for iPhone,10.0,10.0,1,Espresso,0.430135,False,Coffee Mug,0.418483,False,Cup,0.0883911999999999,False,https://twitter.com/dog_rates/status/711968124745228288/photo/1,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg
711743778164514816,Roosevelt,1.1,904,2607,Twitter for iPhone,11.0,10.0,1,Lakeland Terrier,0.4595149999999999,True,Miniature Poodle,0.219661,True,Standard Poodle,0.130189,True,https://twitter.com/dog_rates/status/711743778164514816/photo/1,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg
711732680602345472,,1.0,3675,8049,Twitter for iPhone,10.0,10.0,3,Dingo,0.366875,False,Ibizan Hound,0.334929,True,Eskimo Dog,0.0738761999999999,True,"https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1",https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg
711694788429553666,,1.3,16541,30161,Twitter for iPhone,13.0,10.0,1,Brown Bear,0.7132930000000001,False,Indian Elephant,0.172844,False,Water Buffalo,0.0389022,False,https://twitter.com/dog_rates/status/711694788429553666/photo/1,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg
711652651650457602,Gary,0.9,819,3536,Twitter for iPhone,9.0,10.0,1,Llama,0.8567889999999999,False,Arabian Camel,0.098727,False,Neck Brace,0.0163772,False,https://twitter.com/dog_rates/status/711652651650457602/photo/1,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg
711306686208872448,,0.3,674,3041,Twitter for iPhone,3.0,10.0,1,Leatherback Turtle,0.280835,False,Loggerhead,0.12329,False,Dandie Dinmont,0.0867925,True,"https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://twitter.com/dog_rates/status/711306686208872448/photo/1",https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg
